0.045826,0.064082,0.071794,0.046091,0.054204,0.000641,0.026912,0.019249,0.069401,0.044476,0.023700,0.065377,0.021974,0.035014,0.051527,0.042738,0.034416,0.005120,0.009465,0.081001,0.087930,0.098703,0.052169,0.028519,0.018058,0.035976,0.043946,0.085426,0.068401,0.078673,0.038696,0.014125,0.042734,0.010400,0.060114,0.096841,0.010991,0.087008,0.015988,0.080342,0.031392,0.039662,0.045626,0.053326,0.074557,0.097049,0.095949,0.008966,0.002083,0.005396,0.089864,0.089983,0.004009,0.041989,0.018471,0.022054,0.077868,0.062317,0.007425,0.046190,0.040956,0.046097,0.060266,0.083632,0.056388,0.020297,0.080377,0.067351,0.007200,0.096328,0.047591,0.038485,0.035892,0.093184,0.091783,0.010409,0.090135,0.087644,0.019256,0.092185,0.092967,0.009007,0.082149,0.096921,0.050980,0.000526,0.018877,0.028821,0.062802,0.026274,0.074962,0.003715,0.072262,0.035145,0.087267,0.028601,0.055337,0.067614,0.095849,0.062497,
0.063823,0.043318,0.000893,0.099648,0.036416,0.092557,0.009951,0.026516,0.080127,0.029130,0.018632,0.073002,0.038098,0.000734,0.069849,0.089006,0.001204,0.088680,0.017687,0.063955,0.014839,0.092554,0.067586,0.087047,0.027615,0.054801,0.015537,0.082877,0.022346,0.011310,0.045307,0.086121,0.054616,0.046151,0.085720,0.090992,0.038693,0.095655,0.017438,0.018818,0.024745,0.036058,0.091768,0.062835,0.036732,0.061577,0.051777,0.037928,0.050199,0.069449,0.001834,0.065026,0.061969,0.069411,0.052060,0.089564,0.024162,0.067545,0.072431,0.046458,0.078845,0.017725,0.032566,0.033445,0.063814,0.018234,0.024385,0.002500,0.013838,0.041808,0.021268,0.038544,0.077811,0.013021,0.001370,0.014540,0.074542,0.053102,0.052412,0.024721,0.022502,0.054198,0.089733,0.084453,0.023600,0.041745,0.073975,0.047727,0.009275,0.046382,0.094175,0.088105,0.064044,0.026691,0.021500,0.027855,0.044875,0.045868,0.030303,0.058697,
0.087824,0.051637,0.097393,0.065592,0.064688,0.098610,0.080005,0.039181,0.051693,0.032415,0.063840,0.074190,0.086547,0.053552,0.058656,0.010194,0.095260,0.032581,0.057766,0.004518,0.078814,0.051894,0.092503,0.042962,0.078516,0.014034,0.070640,0.023370,0.059953,0.000899,0.082074,0.047528,0.052456,0.079219,0.012848,0.016904,0.077761,0.092812,0.055817,0.029350,0.024954,0.019582,0.003312,0.011446,0.072850,0.061728,0.021390,0.068051,0.094049,0.079082,0.072339,0.072782,0.030718,0.064751,0.015652,0.009147,0.078527,0.086021,0.032424,0.038244,0.086878,0.014397,0.085704,0.039231,0.093397,0.098304,0.055888,0.071077,0.090866,0.011594,0.000163,0.015577,0.030924,0.003407,0.026950,0.003709,0.064896,0.048083,0.071509,0.058856,0.026919,0.043573,0.031575,0.057534,0.008246,0.046941,0.066456,0.086705,0.032924,0.098795,0.024885,0.019673,0.012954,0.010335,0.058660,0.006277,0.008408,0.014440,0.077113,0.099198,
0.025651,0.076920,0.014447,0.056426,0.080073,0.041147,0.059926,0.044838,0.089039,0.031245,0.003547,0.015756,0.074728,0.034958,0.073070,0.082759,0.081776,0.039401,0.069242,0.014535,0.037987,0.093898,0.034028,0.050766,0.004014,0.092539,0.056808,0.012264,0.006763,0.033709,0.011219,0.032418,0.010624,0.025674,0.088836,0.090707,0.066821,0.048763,0.035533,0.055868,0.080010,0.039087,0.071617,0.054731,0.074038,0.044685,0.037498,0.055822,0.084087,0.006750,0.070356,0.022066,0.000645,0.004390,0.072823,0.004653,0.096918,0.029632,0.016921,0.003685,0.063352,0.028143,0.036100,0.073980,0.053805,0.024920,0.064689,0.020628,0.073693,0.000223,0.076492,0.053702,0.039313,0.048122,0.008440,0.013355,0.092802,0.045934,0.069176,0.076883,0.052678,0.039530,0.098948,0.053326,0.043925,0.071778,0.057970,0.040843,0.001419,0.074895,0.044520,0.064767,0.003025,0.080613,0.038750,0.056845,0.005539,0.003432,0.077467,0.079229,
0.003695,0.053996,0.032976,0.043002,0.002114,0.041397,0.056345,0.094912,0.087331,0.025513,0.071787,0.040023,0.065062,0.070736,0.093362,0.008989,0.042511,0.051326,0.049798,0.043933,0.026199,0.094334,0.008683,0.029266,0.074933,0.047436,0.086086,0.080477,0.050886,0.063554,0.059723,0.054526,0.017515,0.092653,0.097489,0.019589,0.034033,0.053823,0.014449,0.021355,0.079280,0.086213,0.061344,0.044325,0.056894,0.054659,0.053265,0.099401,0.005936,0.003059,0.043279,0.032119,0.097335,0.051941,0.061380,0.072264,0.099334,0.047402,0.052728,0.050170,0.010928,0.012436,0.004682,0.028440,0.005054,0.002129,0.047966,0.039075,0.055887,0.062412,0.060377,0.035130,0.048576,0.021681,0.079428,0.005462,0.076308,0.032648,0.004814,0.082209,0.035651,0.048043,0.014322,0.032973,0.099961,0.075641,0.005199,0.099284,0.023029,0.057911,0.049428,0.033956,0.070305,0.054057,0.062337,0.075329,0.056135,0.010290,0.014369,0.012005,
0.072615,0.074660,0.047062,0.021161,0.096309,0.026456,0.026579,0.072586,0.059062,0.031352,0.054756,0.094686,0.079377,0.069053,0.027613,0.079301,0.044666,0.032775,0.078538,0.067656,0.090652,0.027909,0.001565,0.060922,0.081940,0.063871,0.036212,0.038043,0.074110,0.050537,0.050001,0.046733,0.025195,0.097067,0.067886,0.021506,0.023522,0.094472,0.094086,0.082592,0.025821,0.048850,0.077273,0.005204,0.017889,0.004881,0.084492,0.062557,0.037668,0.063037,0.030225,0.028315,0.090958,0.031796,0.089234,0.072890,0.095654,0.025442,0.010936,0.069771,0.075977,0.060931,0.016504,0.001176,0.058007,0.084394,0.022681,0.081532,0.078862,0.016764,0.064116,0.004691,0.065605,0.041388,0.009887,0.083507,0.046269,0.094385,0.046070,0.083935,0.057426,0.076285,0.012255,0.048373,0.008074,0.001474,0.021272,0.003736,0.026927,0.032202,0.073515,0.002903,0.093134,0.090011,0.004075,0.051133,0.074404,0.026757,0.032668,0.053264,
0.043525,0.096789,0.057951,0.009133,0.038169,0.067840,0.092643,0.084445,0.062225,0.038700,0.068381,0.019642,0.014997,0.080630,0.068014,0.023067,0.082106,0.089287,0.026812,0.009028,0.021477,0.000327,0.011936,0.014620,0.090339,0.016012,0.065752,0.064743,0.042772,0.098420,0.018007,0.086289,0.095205,0.075956,0.095417,0.033374,0.043795,0.088054,0.017823,0.006011,0.026759,0.086223,0.025660,0.041745,0.066847,0.093681,0.064822,0.048962,0.082959,0.091629,0.057998,0.004437,0.091943,0.069934,0.019053,0.082280,0.085948,0.084804,0.047032,0.028712,0.083227,0.065037,0.015019,0.078436,0.041001,0.010429,0.011821,0.084795,0.098494,0.029643,0.090806,0.025248,0.015861,0.016467,0.067003,0.082705,0.010145,0.031810,0.031671,0.093106,0.023443,0.089660,0.097540,0.015389,0.059596,0.016582,0.097675,0.045537,0.001395,0.044707,0.074260,0.084614,0.009747,0.089268,0.063044,0.050752,0.099704,0.074856,0.035549,0.098188,
0.004496,0.026363,0.023454,0.020356,0.042831,0.090451,0.003066,0.052979,0.022273,0.034725,0.046083,0.045715,0.024390,0.043613,0.061110,0.083987,0.060199,0.058786,0.029526,0.061589,0.003498,0.003791,0.046201,0.013260,0.093065,0.009254,0.064008,0.092770,0.084102,0.099558,0.090974,0.088604,0.025923,0.014418,0.008958,0.068755,0.004872,0.012021,0.021731,0.027149,0.046752,0.067806,0.072859,0.071142,0.011428,0.033966,0.055136,0.071625,0.092768,0.084663,0.033220,0.096263,0.088461,0.079428,0.009516,0.081521,0.088665,0.073525,0.074290,0.072776,0.073094,0.065260,0.061382,0.099016,0.079679,0.070342,0.067768,0.084549,0.082369,0.089506,0.011700,0.029126,0.057310,0.084564,0.000260,0.068729,0.018542,0.055390,0.040354,0.011301,0.040056,0.073577,0.007559,0.028511,0.052998,0.017084,0.010030,0.041671,0.090614,0.084316,0.014446,0.063707,0.049580,0.075826,0.062722,0.029258,0.046165,0.030496,0.013814,0.028533,
0.019989,0.025509,0.057652,0.077301,0.010073,0.057918,0.046031,0.028608,0.013307,0.086383,0.039901,0.053359,0.059955,0.047467,0.081873,0.012955,0.064552,0.091903,0.054621,0.055159,0.076219,0.069075,0.018868,0.025793,0.044906,0.081596,0.055045,0.091067,0.012079,0.068855,0.019608,0.032079,0.094361,0.077267,0.009379,0.004439,0.035178,0.055408,0.033043,0.048496,0.041788,0.072949,0.001855,0.001753,0.020418,0.083723,0.014709,0.084965,0.075629,0.069334,0.040128,0.051844,0.038405,0.059003,0.077634,0.083305,0.040588,0.032682,0.074380,0.052673,0.001547,0.093996,0.084749,0.095906,0.071256,0.094130,0.000338,0.006432,0.049542,0.033389,0.054927,0.091336,0.006343,0.056785,0.093089,0.026758,0.040507,0.007794,0.011729,0.016136,0.077129,0.051861,0.067976,0.015530,0.010866,0.045619,0.098840,0.051459,0.078298,0.073212,0.004130,0.079857,0.067204,0.088883,0.075760,0.038457,0.083005,0.076103,0.044895,0.032554,
0.009485,0.099817,0.023885,0.015832,0.056600,0.016969,0.042584,0.097108,0.024772,0.054314,0.013242,0.001894,0.006176,0.081214,0.017429,0.017036,0.026842,0.016252,0.068492,0.005144,0.089473,0.072614,0.084989,0.056676,0.061498,0.060746,0.095129,0.044511,0.036846,0.040015,0.077065,0.046344,0.039825,0.000946,0.062166,0.096431,0.017916,0.004763,0.093531,0.042688,0.059078,0.006770,0.044587,0.065252,0.087986,0.062008,0.082286,0.014828,0.078260,0.050775,0.019968,0.067733,0.023394,0.004951,0.024411,0.084885,0.065698,0.019543,0.029402,0.002543,0.059546,0.006455,0.048869,0.099380,0.007412,0.011041,0.095794,0.025327,0.015803,0.089333,0.068024,0.074879,0.096111,0.012601,0.040130,0.084087,0.074609,0.022415,0.098917,0.052871,0.073196,0.018875,0.020606,0.096588,0.023824,0.045006,0.081481,0.089515,0.064542,0.010883,0.092045,0.024096,0.017340,0.040923,0.023471,0.024739,0.051967,0.019280,0.050070,0.067765,
0.008600,0.018093,0.042638,0.004701,0.030693,0.082772,0.088796,0.005302,0.005180,0.087709,0.058169,0.078381,0.006587,0.078768,0.074971,0.030407,0.023781,0.056450,0.019910,0.088329,0.067325,0.011970,0.012418,0.084662,0.052898,0.035891,0.009403,0.004853,0.055164,0.059471,0.072626,0.063777,0.077567,0.015256,0.068474,0.008263,0.098030,0.057275,0.013558,0.003222,0.044984,0.071722,0.081598,0.051578,0.050501,0.056568,0.081983,0.074285,0.013028,0.001903,0.062609,0.080339,0.013868,0.075036,0.065000,0.066755,0.010926,0.074409,0.071608,0.066098,0.033899,0.044227,0.029870,0.011458,0.059490,0.098346,0.019708,0.057518,0.055626,0.033274,0.060741,0.000612,0.005001,0.042340,0.052183,0.055491,0.098902,0.034169,0.029775,0.011924,0.036060,0.092383,0.092263,0.049930,0.067417,0.057270,0.016682,0.078342,0.031688,0.088299,0.044442,0.065584,0.032524,0.074306,0.077037,0.092012,0.072656,0.096766,0.049535,0.028280,
0.030592,0.010679,0.029442,0.035585,0.053206,0.081347,0.090902,0.052089,0.015574,0.020668,0.063860,0.051795,0.013004,0.056175,0.001843,0.080657,0.013446,0.018473,0.058708,0.045103,0.006437,0.003131,0.010500,0.039328,0.077437,0.087690,0.031043,0.050092,0.084696,0.080545,0.078517,0.014662,0.090952,0.007346,0.049557,0.043601,0.088464,0.040248,0.094979,0.003890,0.060299,0.058652,0.055028,0.073131,0.014081,0.056199,0.053160,0.027399,0.074017,0.011668,0.071861,0.080184,0.014194,0.082207,0.019281,0.091351,0.069199,0.049631,0.041248,0.053228,0.030028,0.019544,0.067647,0.020818,0.026229,0.016616,0.063773,0.014537,0.056183,0.058490,0.017744,0.015875,0.016530,0.072566,0.088755,0.030424,0.028157,0.041274,0.057188,0.001939,0.052320,0.028338,0.081903,0.066277,0.010333,0.000547,0.057022,0.079305,0.050048,0.097995,0.032313,0.079807,0.016965,0.099320,0.100001,0.043022,0.015304,0.063496,0.056966,0.071251,
0.020978,0.073725,0.086284,0.037086,0.045660,0.074442,0.066988,0.073452,0.015207,0.023650,0.074997,0.066993,0.051735,0.056520,0.032646,0.061491,0.056729,0.089328,0.040186,0.006369,0.086845,0.071889,0.085712,0.003309,0.070637,0.085286,0.045709,0.085541,0.048232,0.002114,0.056195,0.069207,0.075840,0.042474,0.006297,0.021501,0.016917,0.073278,0.094953,0.032117,0.096933,0.069964,0.099106,0.048668,0.026479,0.031755,0.010155,0.083209,0.021081,0.050343,0.089588,0.007929,0.022223,0.075294,0.011240,0.092858,0.060588,0.056945,0.078399,0.008812,0.059059,0.034589,0.078026,0.034890,0.077071,0.084323,0.056391,0.093981,0.057605,0.051352,0.026094,0.054537,0.021306,0.025200,0.003202,0.047788,0.056958,0.013349,0.030999,0.078042,0.063688,0.020578,0.085971,0.085912,0.095869,0.097202,0.078774,0.056459,0.054151,0.057175,0.065282,0.013202,0.091767,0.043310,0.048091,0.068830,0.027640,0.004480,0.062815,0.085233,
0.055827,0.088915,0.039771,0.077137,0.014125,0.042975,0.024922,0.071079,0.056321,0.055925,0.049116,0.020018,0.076504,0.035088,0.005934,0.072389,0.032298,0.084708,0.028842,0.086449,0.041880,0.094127,0.099642,0.033650,0.037438,0.047735,0.002489,0.065072,0.052211,0.065308,0.050317,0.008049,0.054220,0.090087,0.085172,0.068345,0.033066,0.010103,0.039425,0.089392,0.066037,0.088547,0.009410,0.042540,0.023639,0.015334,0.014913,0.055932,0.000047,0.043761,0.042375,0.041927,0.037895,0.042022,0.075569,0.075337,0.089755,0.078062,0.040419,0.041967,0.043370,0.090728,0.050004,0.097591,0.080821,0.035186,0.065936,0.013882,0.045293,0.005369,0.003274,0.011328,0.093909,0.012689,0.053853,0.017548,0.028021,0.068780,0.073484,0.028060,0.012534,0.015865,0.069978,0.050440,0.057878,0.045541,0.025781,0.047639,0.023606,0.066191,0.089603,0.066978,0.056922,0.039609,0.064570,0.037742,0.074796,0.030515,0.051621,0.020084,
0.035828,0.054864,0.031363,0.029742,0.067529,0.085239,0.047307,0.095550,0.054014,0.020785,0.023621,0.066545,0.036651,0.093596,0.016974,0.094514,0.039144,0.042759,0.042175,0.062751,0.008974,0.031778,0.029742,0.065866,0.071387,0.094301,0.003627,0.046183,0.024790,0.055246,0.066256,0.060668,0.010128,0.097667,0.090462,0.077704,0.082924,0.037782,0.073307,0.036952,0.058617,0.096942,0.003546,0.095281,0.090593,0.020571,0.089845,0.029748,0.063380,0.032037,0.092548,0.072372,0.063861,0.022305,0.038255,0.035268,0.016659,0.041934,0.081467,0.041498,0.097194,0.047740,0.002180,0.007338,0.045454,0.092690,0.085091,0.028394,0.030523,0.058415,0.065396,0.089187,0.055407,0.068958,0.084484,0.046013,0.089578,0.074381,0.075810,0.052975,0.006465,0.068410,0.025362,0.070346,0.090732,0.063670,0.005662,0.007406,0.005616,0.087147,0.048918,0.002829,0.034933,0.051147,0.010217,0.080404,0.043888,0.095325,0.008845,0.074427,
0.053776,0.074286,0.063636,0.009215,0.043277,0.048187,0.055284,0.032885,0.022606,0.031128,0.085900,0.029101,0.099564,0.011292,0.099482,0.090320,0.074988,0.005176,0.097794,0.080634,0.092384,0.046760,0.083515,0.027328,0.097953,0.093752,0.007802,0.041872,0.089101,0.016688,0.016333,0.042927,0.090992,0.080017,0.052194,0.034315,0.028223,0.007491,0.067253,0.050844,0.038668,0.053168,0.079993,0.038246,0.064515,0.079525,0.028615,0.039514,0.084751,0.026425,0.020197,0.077154,0.073232,0.003727,0.004499,0.071205,0.097532,0.012353,0.013093,0.086682,0.029054,0.029444,0.029624,0.020063,0.009508,0.081865,0.054427,0.037747,0.089407,0.021697,0.088641,0.028122,0.074915,0.068650,0.066384,0.039444,0.048225,0.095050,0.079007,0.032994,0.021522,0.099256,0.010163,0.094774,0.003000,0.014715,0.066027,0.000546,0.027081,0.079139,0.087243,0.056153,0.008629,0.016915,0.076266,0.018154,0.098831,0.030710,0.055948,0.088254,
0.052490,0.044668,0.016439,0.027428,0.013363,0.082871,0.066918,0.061614,0.077962,0.045963,0.094637,0.099525,0.045241,0.004838,0.094339,0.048284,0.019572,0.060401,0.048872,0.046684,0.039577,0.036171,0.002875,0.048243,0.053123,0.079176,0.066442,0.051985,0.009926,0.022433,0.040287,0.062415,0.067098,0.056730,0.089849,0.080460,0.039598,0.056765,0.042079,0.017561,0.002729,0.036717,0.017086,0.047971,0.041554,0.011427,0.096247,0.061126,0.071834,0.045127,0.007814,0.011399,0.081281,0.010694,0.059648,0.034422,0.089869,0.026097,0.086401,0.099789,0.048523,0.026687,0.062197,0.015629,0.083410,0.052050,0.096089,0.023020,0.008816,0.038172,0.040575,0.011539,0.074884,0.057656,0.059511,0.016441,0.069094,0.055764,0.077573,0.040923,0.000890,0.085374,0.052328,0.082176,0.096066,0.011972,0.016598,0.085924,0.038062,0.002994,0.085715,0.086592,0.029685,0.047916,0.002218,0.013099,0.099962,0.098307,0.036111,0.008777,
